TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"8299767","Pokemon","SV08: Surging Sparks","Yamask","","082/191","Common","Near Mint","0.07","0.03","1.3200","0.0100","6","0","0.1500",""
"8299772","Pokemon","SV08: Surging Sparks","Yamask","","082/191","Common","Near Mint Reverse Holofoil","0.12","0.08","1.3200","0.0100","2","0","0.1500",""
"8299777","Pokemon","SV08: Surging Sparks","Zangoose","","149/191","Common","Near Mint","0.08","0.03","1.3200","0.0100","4","0","0.1500",""
"8299787","Pokemon","SV08: Surging Sparks","Zarude","","011/191","Rare","Near Mint Holofoil","0.12","0.10","1.3200","0.0100","0","0","0.1500",""
"8299797","Pokemon","SV08: Surging Sparks","Zebstrika","","063/191","Common","Near Mint","0.10","0.05","1.3200","0.0100","7","0","0.1500",""
"8299802","Pokemon","SV08: Surging Sparks","Zebstrika","","063/191","Common","Near Mint Reverse Holofoil","0.14","0.10","1.3200","0.0100","0","0","0.1500",""
"8299807","Pokemon","SV08: Surging Sparks","Zweilous","","118/191","Common","Near Mint","0.11","0.06","1.3200","0.0100","3","0","0.1500",""
"8299812","Pokemon","SV08: Surging Sparks","Zweilous","","118/191","Common","Near Mint Reverse Holofoil","0.16","0.09","1.3200","0.0100","2","0","0.1500",""
"8607459","Pokemon","SV09: Journey Together","Accelgor","","013/159","Uncommon","Near Mint","0.06","0.03","1.3200","0.0100","1","0","0.1500",""
"8608499","Pokemon","SV09: Journey Together","Audino","","124/159","Common","Near Mint Reverse Holofoil","0.24","0.13","1.3200","0.0100","1","0","0.1500",""
"8608389","Pokemon","SV09: Journey Together","Bagon","","112/159","Common","Near Mint Reverse Holofoil","0.18","0.12","1.3200","0.0100","1","0","0.1500",""
"8607894","Pokemon","SV09: Journey Together","Banette","","060/159","Uncommon","Near Mint","0.06","0.05","1.3200","0.0100","2","0","0.1500",""
"8608674","Pokemon","SV09: Journey Together","Billy & O'Nare","","142/159","Common","Near Mint","0.05","0.05","1.3200","0.0100","0","0","0.1500",""
"8608684","Pokemon","SV09: Journey Together","Black Belt's Training - 143/159","","143/159","Common","Near Mint","0.11","0.06","1.3200","0.0100","1","0","0.1500",""
"8608704","Pokemon","SV09: Journey Together","Black Belt's Training - 145/159","","145/159","Common","Near Mint","0.16","0.07","1.3200","0.0100","1","0","0.1500",""
"8608514","Pokemon","SV09: Journey Together","Cinccino","","126/159","Uncommon","Near Mint","0.06","0.03","1.3200","0.0100","1","0","0.1500",""
"8608369","Pokemon","SV09: Journey Together","Copperajah","","110/159","Uncommon","Near Mint","0.07","0.03","1.3200","0.0100","4","0","0.1500",""
"8608044","Pokemon","SV09: Journey Together","Cubone","","076/159","Common","Near Mint","0.18","0.08","1.3200","0.0100","2","0","0.1500",""
"8608359","Pokemon","SV09: Journey Together","Cufant","","109/159","Common","Near Mint","0.06","0.03","1.3200","0.0100","1","0","0.1500",""
"8607989","Pokemon","SV09: Journey Together","Dhelmise","","070/159","Common","Near Mint","0.14","0.10","1.3200","0.0100","1","0","0.1500",""
"8607994","Pokemon","SV09: Journey Together","Dhelmise","","070/159","Common","Near Mint Reverse Holofoil","0.26","0.14","1.3200","0.0100","1","0","0.1500",""
"8608294","Pokemon","SV09: Journey Together","Escavalier","","102/159","Uncommon","Near Mint Reverse Holofoil","0.17","0.15","1.3400","0.0300","1","0","0.1500",""
"8607434","Pokemon","SV09: Journey Together","Foongus","","010/159","Common","Near Mint","0.08","0.04","1.3200","0.0100","1","0","0.1500",""
"8608449","Pokemon","SV09: Journey Together","Furret - 119/159","","119/159","Common","Near Mint","0.13","0.09","1.3200","0.0100","1","0","0.1500",""
"8608334","Pokemon","SV09: Journey Together","Galarian Stunfisk","","106/159","Common","Near Mint Reverse Holofoil","0.20","0.14","1.3200","0.0100","1","0","0.1500",""
"8608574","Pokemon","SV09: Journey Together","Greedent","","132/159","Uncommon","Near Mint","0.07","0.03","1.3200","0.0100","2","0","0.1500",""
"8608019","Pokemon","SV09: Journey Together","Grimmsnarl","","073/159","Uncommon","Near Mint","0.09","0.05","1.3200","0.0100","2","0","0.1500",""
"8608724","Pokemon","SV09: Journey Together","Hop's Bag","","147/159","Uncommon","Near Mint","0.06","0.04","1.3200","0.0100","3","0","0.1500",""
"8608734","Pokemon","SV09: Journey Together","Hop's Choice Band","","148/159","Uncommon","Near Mint","0.06","0.05","1.3200","0.0100","1","0","0.1500",""
"8608739","Pokemon","SV09: Journey Together","Hop's Choice Band","","148/159","Uncommon","Near Mint Reverse Holofoil","0.21","0.15","1.3200","0.0100","0","0","0.1500",""
"8608349","Pokemon","SV09: Journey Together","Hop's Corviknight","","108/159","Uncommon","Near Mint","0.10","0.02","1.3200","0.0100","1","0","0.1500",""
"8608354","Pokemon","SV09: Journey Together","Hop's Corviknight","","108/159","Uncommon","Near Mint Reverse Holofoil","0.33","0.25","1.5500","0.2400","0","0","0.2000",""
"8608594","Pokemon","SV09: Journey Together","Hop's Corvisquire","","134/159","Common","Near Mint","0.13","0.06","1.3200","0.0100","1","0","0.1500",""
"8608634","Pokemon","SV09: Journey Together","Hop's Cramorant","","138/159","Uncommon","Near Mint","0.15","0.10","1.3200","0.0100","1","0","0.1500",""
"8608614","Pokemon","SV09: Journey Together","Hop's Dubwool","","136/159","Rare","Near Mint Holofoil","0.12","0.10","1.3200","0.0100","0","0","0.1500",""
"8608149","Pokemon","SV09: Journey Together","Hop's Sandaconda","","087/159","Uncommon","Near Mint","0.08","0.02","1.3200","0.0100","4","0","0.1500",""
"8608154","Pokemon","SV09: Journey Together","Hop's Sandaconda","","087/159","Uncommon","Near Mint Reverse Holofoil","0.33","0.27","1.3800","0.0700","0","0","0.1500",""
"8608139","Pokemon","SV09: Journey Together","Hop's Silicobra","","086/159","Common","Near Mint","0.07","0.05","1.3200","0.0100","1","0","0.1500",""
"8608429","Pokemon","SV09: Journey Together","Hop's Snorlax","","117/159","Rare","Near Mint Holofoil","0.22","0.15","1.3200","0.0100","0","0","0.1500",""
"8608434","Pokemon","SV09: Journey Together","Hop's Snorlax","","117/159","Rare","Near Mint Reverse Holofoil","0.49","","1.4300","0.1200","0","0","0.1500",""
"8608609","Pokemon","SV09: Journey Together","Hop's Wooloo - 135/159","","135/159","Common","Near Mint Reverse Holofoil","0.27","0.15","1.3400","0.0300","1","0","0.1500",""
"8608379","Pokemon","SV09: Journey Together","Hop's Zacian ex - 111/159","","111/159","Double Rare","Near Mint Holofoil","0.57","1.25","1.5000","0.1900","0","0","0.2500",""
"8607834","Pokemon","SV09: Journey Together","Iono's Bellibolt ex - 053/159","","053/159","Double Rare","Near Mint Holofoil","0.74","1.29","1.5200","0.2100","0","0","0.2000",""
"8607779","Pokemon","SV09: Journey Together","Iono's Voltorb","","047/159","Common","Near Mint","0.16","0.15","1.3200","0.0100","1","0","0.1500",""
"8607784","Pokemon","SV09: Journey Together","Iono's Voltorb","","047/159","Common","Near Mint Reverse Holofoil","0.20","0.16","1.3400","0.0300","0","0","0.1500",""
"8607424","Pokemon","SV09: Journey Together","Karrablast","","009/159","Common","Near Mint","0.13","0.05","1.3200","0.0100","1","0","0.1500",""
"8608194","Pokemon","SV09: Journey Together","Koffing","","091/159","Common","Near Mint Reverse Holofoil","0.22","0.15","1.3200","0.0100","1","0","0.1500",""
"8607604","Pokemon","SV09: Journey Together","Larvesta","","028/159","Common","Near Mint","0.07","0.04","1.3200","0.0100","1","0","0.1500",""
"8608079","Pokemon","SV09: Journey Together","Larvitar","","080/159","Common","Near Mint","0.16","0.08","1.3200","0.0100","1","0","0.1500",""
"8608084","Pokemon","SV09: Journey Together","Larvitar","","080/159","Common","Near Mint Reverse Holofoil","0.23","0.15","1.3500","0.0400","1","0","0.1500",""
"8608644","Pokemon","SV09: Journey Together","Lechonk","","139/159","Common","Near Mint","0.14","0.04","1.3200","0.0100","2","0","0.1500",""
"8608649","Pokemon","SV09: Journey Together","Lechonk","","139/159","Common","Near Mint Reverse Holofoil","0.19","0.15","1.3200","0.0100","1","0","0.1500",""
"8608754","Pokemon","SV09: Journey Together","Levincia","","150/159","Uncommon","Near Mint","0.12","0.05","1.3200","0.0100","3","0","0.1500",""
"8607859","Pokemon","SV09: Journey Together","Lillie's Clefairy ex - 056/159","","056/159","Double Rare","Near Mint Holofoil","1.34","","1.8100","0.5000","0","0","0.5000",""
"8608974","Pokemon","SV09: Journey Together","Lillie's Clefairy ex - 184/159","","184/159","Special Illustration Rare","Near Mint Holofoil","122.90","145.94","119.9900","118.9900","0","0","117.6500",""
"8607954","Pokemon","SV09: Journey Together","Lillie's Cutiefly","","066/159","Common","Near Mint","0.13","0.10","1.3200","0.0100","1","0","0.1500",""
"8608764","Pokemon","SV09: Journey Together","Lillie's Pearl","","151/159","Uncommon","Near Mint","0.07","0.05","1.3200","0.0100","2","0","0.1500",""
"8607964","Pokemon","SV09: Journey Together","Lillie's Ribombee - 067/159","","067/159","Rare","Near Mint Holofoil","0.13","0.08","1.3200","0.0100","0","0","0.1500",""
"8607969","Pokemon","SV09: Journey Together","Lillie's Ribombee - 067/159","","067/159","Rare","Near Mint Reverse Holofoil","0.29","0.27","1.5100","0.2000","0","0","0.1500",""
"8608269","Pokemon","SV09: Journey Together","Lokix","","100/159","Uncommon","Near Mint","0.10","0.03","1.3200","0.0100","1","0","0.1500",""
"8607664","Pokemon","SV09: Journey Together","Lotad","","035/159","Common","Near Mint","0.07","0.05","1.3200","0.0100","1","0","0.1500",""
"8607684","Pokemon","SV09: Journey Together","Ludicolo","","037/159","Rare","Near Mint Holofoil","0.16","0.10","1.3200","0.0100","0","0","0.1500",""
"8608339","Pokemon","SV09: Journey Together","Magearna","","107/159","Rare","Near Mint Holofoil","0.16","0.10","1.3200","0.0100","0","0","0.1500",""
"8608074","Pokemon","SV09: Journey Together","Mamoswine ex - 079/159","","079/159","Double Rare","Near Mint Holofoil","0.63","0.99","1.4500","0.1400","0","0","0.1500",""
"8607419","Pokemon","SV09: Journey Together","Maractus - 008/159","","008/159","Uncommon","Near Mint Reverse Holofoil","0.22","0.15","1.3300","0.0200","1","0","0.1500",""
"8607359","Pokemon","SV09: Journey Together","Metapod","","002/159","Common","Near Mint Reverse Holofoil","0.20","0.15","1.3400","0.0300","0","0","0.1500",""
"8608029","Pokemon","SV09: Journey Together","Milcery","","074/159","Common","Near Mint","0.09","0.04","1.3200","0.0100","1","0","0.1500",""
"8608774","Pokemon","SV09: Journey Together","N's Castle","","152/159","Uncommon","Near Mint","0.16","0.09","1.3200","0.0100","3","0","0.1500",""
"8607594","Pokemon","SV09: Journey Together","N's Darmanitan - 027/159","","027/159","Uncommon","Near Mint","0.13","0.10","1.3200","0.0100","0","0","0.1500",""
"8607599","Pokemon","SV09: Journey Together","N's Darmanitan - 027/159","","027/159","Uncommon","Near Mint Reverse Holofoil","0.33","0.29","1.5100","0.2000","0","0","0.2000",""
"8607584","Pokemon","SV09: Journey Together","N's Darumaka","","026/159","Common","Near Mint","0.11","0.09","1.3200","0.0100","1","0","0.1500",""
"8607589","Pokemon","SV09: Journey Together","N's Darumaka","","026/159","Common","Near Mint Reverse Holofoil","0.29","0.17","1.3600","0.0500","1","0","0.1500",""
"8607799","Pokemon","SV09: Journey Together","N's Joltik","","049/159","Common","Near Mint","0.10","0.07","1.3200","0.0100","1","0","0.1500",""
"8607804","Pokemon","SV09: Journey Together","N's Joltik","","049/159","Common","Near Mint Reverse Holofoil","0.23","0.15","1.3200","0.0100","1","0","0.1500",""
"8608314","Pokemon","SV09: Journey Together","N's Klang","","104/159","Common","Near Mint Reverse Holofoil","0.23","0.12","1.3200","0.0100","1","0","0.1500",""
"8608299","Pokemon","SV09: Journey Together","N's Klink","","103/159","Common","Near Mint","0.10","0.04","1.3200","0.0100","2","0","0.1500",""
"8608319","Pokemon","SV09: Journey Together","N's Klinklang","","105/159","Uncommon","Near Mint","0.08","0.05","1.3200","0.0100","3","0","0.1500",""
"8608784","Pokemon","SV09: Journey Together","N's PP Up","","153/159","Uncommon","Near Mint","0.15","","1.3200","0.0100","3","0","0.1500",""
"8608789","Pokemon","SV09: Journey Together","N's PP Up","","153/159","Uncommon","Near Mint Reverse Holofoil","0.31","0.31","1.3500","0.0400","0","0","0.1500",""
"8608234","Pokemon","SV09: Journey Together","N's Purrloin","","096/159","Common","Near Mint","0.12","0.10","1.3200","0.0100","1","0","0.1500",""
"8607934","Pokemon","SV09: Journey Together","N's Sigilyph","","064/159","Common","Near Mint","0.15","0.10","1.3200","0.0100","1","0","0.1500",""
"8608244","Pokemon","SV09: Journey Together","N's Zorua","","097/159","Common","Near Mint","0.18","0.14","1.3600","0.0500","0","0","0.1500",""
"8608529","Pokemon","SV09: Journey Together","Noibat - 127/159","","127/159","Common","Near Mint Reverse Holofoil","0.21","0.15","1.3600","0.0500","1","0","0.1500",""
"8608899","Pokemon","SV09: Journey Together","Noibat - 169/159","","169/159","Illustration Rare","Near Mint Holofoil","3.58","5.02","4.2000","2.8900","0","0","2.2500",""
"8607519","Pokemon","SV09: Journey Together","Nymble","","019/159","Common","Near Mint","0.09","0.03","1.3200","0.0100","2","0","0.1500",""
"8608659","Pokemon","SV09: Journey Together","Oinkologne","","140/159","Uncommon","Near Mint Reverse Holofoil","0.38","0.29","1.5100","0.2000","0","0","0.2000",""
"8608209","Pokemon","SV09: Journey Together","Paldean Wooper","","093/159","Common","Near Mint","0.08","0.05","1.3200","0.0100","2","0","0.1500",""
"8608259","Pokemon","SV09: Journey Together","Pangoro","","099/159","Uncommon","Near Mint","0.07","0.04","1.3200","0.0100","1","0","0.1500",""
"8607704","Pokemon","SV09: Journey Together","Pelipper","","039/159","Uncommon","Near Mint","0.06","0.03","1.3200","0.0100","3","0","0.1500",""
"8607394","Pokemon","SV09: Journey Together","Petilil","","006/159","Common","Near Mint","0.06","0.04","1.3200","0.0100","1","0","0.1500",""
"8607399","Pokemon","SV09: Journey Together","Petilil","","006/159","Common","Near Mint Reverse Holofoil","0.25","0.15","1.3600","0.0500","1","0","0.1500",""
"8608064","Pokemon","SV09: Journey Together","Piloswine","","078/159","Common","Near Mint","0.17","0.10","1.3200","0.0100","1","0","0.1500",""
"8608069","Pokemon","SV09: Journey Together","Piloswine","","078/159","Common","Near Mint Reverse Holofoil","0.24","0.15","1.3300","0.0200","0","0","0.1500",""
"8608794","Pokemon","SV09: Journey Together","Postwick","","154/159","Uncommon","Near Mint","0.05","0.05","1.3200","0.0100","1","0","0.1500",""
"8608809","Pokemon","SV09: Journey Together","Professor's Research","","155/159","Common","Near Mint Reverse Holofoil","0.43","0.50","1.4100","0.1000","0","0","0.1500",""
"8607734","Pokemon","SV09: Journey Together","Regice","","042/159","Uncommon","Near Mint","0.13","0.07","1.3200","0.0100","1","0","0.1500",""
"8607644","Pokemon","SV09: Journey Together","Remoraid","","033/159","Common","Near Mint","0.14","0.04","1.3200","0.0100","1","0","0.1500",""
"8607649","Pokemon","SV09: Journey Together","Remoraid","","033/159","Common","Near Mint Reverse Holofoil","0.19","0.20","1.3300","0.0200","1","0","0.1500",""
"8607624","Pokemon","SV09: Journey Together","Reshiram ex","","030/159","Double Rare","Near Mint Holofoil","0.64","0.92","1.5600","0.2500","0","0","0.2800",""
"8608824","Pokemon","SV09: Journey Together","Ruffian - 157/159","","157/159","Uncommon","Near Mint","0.13","0.10","1.3200","0.0100","1","0","0.1500",""
"8608404","Pokemon","SV09: Journey Together","Salamence ex - 114/159","","114/159","Double Rare","Near Mint Holofoil","0.62","0.99","1.6600","0.3500","0","0","0.2400",""
"8608399","Pokemon","SV09: Journey Together","Shelgon","","113/159","Common","Near Mint Reverse Holofoil","0.21","0.15","1.3200","0.0100","1","0","0.1500",""
"8607449","Pokemon","SV09: Journey Together","Shelmet","","012/159","Common","Near Mint","0.07","0.04","1.3200","0.0100","1","0","0.1500",""
"8607454","Pokemon","SV09: Journey Together","Shelmet","","012/159","Common","Near Mint Reverse Holofoil","0.18","0.14","1.3200","0.0100","1","0","0.1500",""
"8608564","Pokemon","SV09: Journey Together","Skwovet","","131/159","Common","Near Mint","0.09","0.05","1.3200","0.0100","1","0","0.1500",""
"8608844","Pokemon","SV09: Journey Together","Spiky Energy - 159/159","","159/159","Uncommon","Near Mint","0.15","0.10","1.3200","0.0100","1","0","0.1500",""
"8607489","Pokemon","SV09: Journey Together","Sprigatito","","016/159","Common","Near Mint","0.14","0.07","1.3200","0.0100","1","0","0.1500",""
"8607819","Pokemon","SV09: Journey Together","Tapu Koko ex","","051/159","Double Rare","Near Mint Holofoil","0.54","0.99","1.5600","0.2500","0","0","0.1900",""
"8608169","Pokemon","SV09: Journey Together","Toedscruel","","089/159","Uncommon","Near Mint","0.05","0.02","1.3200","0.0100","1","0","0.1500",""
"8607809","Pokemon","SV09: Journey Together","Togedemaru","","050/159","Common","Near Mint","0.12","0.07","1.3200","0.0100","1","0","0.1500",""
"8607549","Pokemon","SV09: Journey Together","Torchic","","022/159","Common","Near Mint","0.11","0.06","1.3200","0.0100","1","0","0.1500",""
"8608484","Pokemon","SV09: Journey Together","Tropius","","123/159","Common","Near Mint","0.10","0.07","1.3200","0.0100","2","0","0.1500",""
"8607479","Pokemon","SV09: Journey Together","Virizion","","015/159","Uncommon","Near Mint","0.05","0.04","1.3200","0.0100","1","0","0.1500",""
"8608909","Pokemon","SV09: Journey Together","Volcanion ex - 171/159","","171/159","Ultra Rare","Near Mint Holofoil","0.99","","1.8100","0.5000","0","0","0.5000",""
"8607714","Pokemon","SV09: Journey Together","Wailmer","","040/159","Common","Near Mint","0.04","0.04","1.3200","0.0100","1","0","0.1500",""
"8726908","Pokemon","SV10: Destined Rivals","Abomasnow","","060/182","Uncommon","Near Mint","0.14","0.07","1.3200","0.0100","3","0","0.1500",""
"8727168","Pokemon","SV10: Destined Rivals","Annihilape","","092/182","Rare","Near Mint Holofoil","0.14","0.10","1.3200","0.0100","0","0","0.1500",""
"8726608","Pokemon","SV10: Destined Rivals","Applin","","016/182","Common","Near Mint","0.14","0.10","1.3200","0.0100","3","0","0.1500",""
"8726613","Pokemon","SV10: Destined Rivals","Applin","","016/182","Common","Near Mint Reverse Holofoil","0.22","0.18","1.3300","0.0200","1","0","0.1500",""
"8690996","Pokemon","SV10: Destined Rivals","Arboliva ex","","023/182","Double Rare","Near Mint Holofoil","0.57","0.99","1.4600","0.1500","0","0","0.1500",""
"8726693","Pokemon","SV10: Destined Rivals","Arcanine","","028/182","Uncommon","Near Mint","0.13","0.09","1.3200","0.0100","3","0","0.1500",""
"8726928","Pokemon","SV10: Destined Rivals","Arrokuda","","062/182","Common","Near Mint","0.08","0.06","1.3200","0.0100","2","0","0.1500",""
"8727738","Pokemon","SV10: Destined Rivals","Arven's Greedent - 159/182","","159/182","Rare","Near Mint Holofoil","0.11","0.08","1.3200","0.0100","0","0","0.1500",""
"8727588","Pokemon","SV10: Destined Rivals","Arven's Maschiff","","138/182","Common","Near Mint","0.08","0.04","1.3200","0.0100","5","0","0.1500",""
"8727593","Pokemon","SV10: Destined Rivals","Arven's Maschiff","","138/182","Common","Near Mint Reverse Holofoil","0.22","0.15","1.3200","0.0100","1","0","0.1500",""
"8727758","Pokemon","SV10: Destined Rivals","Arven's Sandwich","","161/182","Uncommon","Near Mint","0.08","0.05","1.3200","0.0100","3","0","0.1500",""
"8727728","Pokemon","SV10: Destined Rivals","Arven's Skwovet","","158/182","Common","Near Mint","0.09","0.04","1.3200","0.0100","6","0","0.1500",""
"8727733","Pokemon","SV10: Destined Rivals","Arven's Skwovet","","158/182","Common","Near Mint Reverse Holofoil","0.21","0.13","1.3200","0.0100","3","0","0.1500",""
"8727318","Pokemon","SV10: Destined Rivals","Arven's Toedscool","","109/182","Common","Near Mint","0.09","0.05","1.3200","0.0100","8","0","0.1500",""
"8727328","Pokemon","SV10: Destined Rivals","Arven's Toedscruel","","110/182","Uncommon","Near Mint","0.08","0.06","1.3200","0.0100","5","0","0.1500",""
"8727333","Pokemon","SV10: Destined Rivals","Arven's Toedscruel","","110/182","Uncommon","Near Mint Reverse Holofoil","0.32","0.33","1.4100","0.1000","0","0","0.1500",""
"8726938","Pokemon","SV10: Destined Rivals","Barraskewda","","063/182","Uncommon","Near Mint","0.10","0.05","1.3200","0.0100","3","0","0.1500",""
"8726788","Pokemon","SV10: Destined Rivals","Blaziken - 042/182","","042/182","Rare","Near Mint Holofoil","0.16","0.14","1.3200","0.0100","0","0","0.1500",""
"8726528","Pokemon","SV10: Destined Rivals","Breloom","","006/182","Common","Near Mint","0.13","0.09","1.3200","0.0100","3","0","0.1500",""
"8726878","Pokemon","SV10: Destined Rivals","Buizel","","057/182","Common","Near Mint","0.16","0.10","1.3200","0.0100","1","0","0.1500",""
"8726883","Pokemon","SV10: Destined Rivals","Buizel","","057/182","Common","Near Mint Reverse Holofoil","0.27","0.20","1.3200","0.0100","0","0","0.1500",""
"8726958","Pokemon","SV10: Destined Rivals","Cetitan ex - 065/182","","065/182","Double Rare","Near Mint Holofoil","0.48","0.75","1.5500","0.2400","0","0","0.2000",""
"8726948","Pokemon","SV10: Destined Rivals","Cetoddle","","064/182","Common","Near Mint","0.12","0.06","1.3200","0.0100","4","0","0.1500",""
"8726953","Pokemon","SV10: Destined Rivals","Cetoddle","","064/182","Common","Near Mint Reverse Holofoil","0.19","0.14","1.3600","0.0500","0","0","0.1500",""
"8726848","Pokemon","SV10: Destined Rivals","Clamperl - 054/182","","054/182","Common","Near Mint","0.12","0.08","1.3200","0.0100","1","0","0.1500",""
"8726778","Pokemon","SV10: Destined Rivals","Combusken","","041/182","Common","Near Mint","0.13","0.12","1.3200","0.0100","2","0","0.1500",""
"8727338","Pokemon","SV10: Destined Rivals","Cornerstone Mask Ogerpon","","111/182","Uncommon","Near Mint","0.16","0.07","1.3200","0.0100","6","0","0.1500",""
"8726568","Pokemon","SV10: Destined Rivals","Crustle - 012/182","","012/182","Rare","Near Mint Holofoil","0.17","0.13","1.3200","0.0100","0","0","0.1500",""
"8726828","Pokemon","SV10: Destined Rivals","Cynthia's Feebas","","052/182","Common","Near Mint","0.15","0.13","1.3200","0.0100","1","0","0.1500",""
"8727263","Pokemon","SV10: Destined Rivals","Cynthia's Gabite","","103/182","Common","Near Mint","0.21","0.15","1.3600","0.0500","0","0","0.1500",""
"8727253","Pokemon","SV10: Destined Rivals","Cynthia's Gible","","102/182","Common","Near Mint","0.14","0.10","1.3200","0.0100","0","0","0.1500",""
"8727258","Pokemon","SV10: Destined Rivals","Cynthia's Gible","","102/182","Common","Near Mint Reverse Holofoil","0.88","2.44","1.5000","0.1900","0","0","0.1500",""
"8726838","Pokemon","SV10: Destined Rivals","Cynthia's Milotic","","053/182","Uncommon","Near Mint","0.17","0.10","1.3200","0.0100","5","0","0.1500",""
"8727768","Pokemon","SV10: Destined Rivals","Cynthia's Power Weight","","162/182","Uncommon","Near Mint","0.13","0.10","1.3200","0.0100","0","0","0.1500",""
"8690956","Pokemon","SV10: Destined Rivals","Cynthia's Roselia","","007/182","Common","Near Mint","0.20","0.15","1.3200","0.0100","4","0","0.1500",""
"8690966","Pokemon","SV10: Destined Rivals","Cynthia's Roserade","","008/182","Rare","Near Mint Holofoil","0.21","0.15","1.3200","0.0100","0","0","0.1500",""
"8690971","Pokemon","SV10: Destined Rivals","Cynthia's Roserade","","008/182","Rare","Near Mint Reverse Holofoil","0.34","0.42","1.3700","0.0600","0","0","0.1500",""
"8727508","Pokemon","SV10: Destined Rivals","Cynthia's Spiritomb","","129/182","Uncommon","Near Mint","0.19","0.10","1.3200","0.0100","2","0","0.1500",""
"8726618","Pokemon","SV10: Destined Rivals","Dipplin","","017/182","Common","Near Mint","0.15","0.10","1.3200","0.0100","2","0","0.1500",""
"8726623","Pokemon","SV10: Destined Rivals","Dipplin","","017/182","Common","Near Mint Reverse Holofoil","0.21","0.14","1.3200","0.0100","1","0","0.1500",""
"8690986","Pokemon","SV10: Destined Rivals","Dolliv","","022/182","Common","Near Mint","0.12","0.10","1.3200","0.0100","1","0","0.1500",""
"8690991","Pokemon","SV10: Destined Rivals","Dolliv","","022/182","Common","Near Mint Reverse Holofoil","0.19","0.15","1.3200","0.0100","1","0","0.1500",""
"8726558","Pokemon","SV10: Destined Rivals","Dwebble","","011/182","Common","Near Mint","0.16","0.10","1.3200","0.0100","0","0","0.1500",""
"8726563","Pokemon","SV10: Destined Rivals","Dwebble","","011/182","Common","Near Mint Reverse Holofoil","0.23","0.16","1.3300","0.0200","1","0","0.1500",""
"8726978","Pokemon","SV10: Destined Rivals","Electabuzz","","068/182","Common","Near Mint","0.07","0.05","1.3200","0.0100","8","0","0.1500",""
"8727013","Pokemon","SV10: Destined Rivals","Electrike - 075/182","","075/182","Common","Near Mint","0.14","0.10","1.3200","0.0100","1","0","0.1500",""
"8727018","Pokemon","SV10: Destined Rivals","Electrike - 075/182","","075/182","Common","Near Mint Reverse Holofoil","0.22","0.15","1.3200","0.0100","1","0","0.1500",""
"8727778","Pokemon","SV10: Destined Rivals","Emcee's Hype - 163/182","","163/182","Common","Near Mint","0.17","0.09","1.3200","0.0100","2","0","0.1500",""
"8727783","Pokemon","SV10: Destined Rivals","Emcee's Hype - 163/182","","163/182","Common","Near Mint Reverse Holofoil","0.19","0.10","1.3200","0.0100","1","0","0.1500",""
"8727788","Pokemon","SV10: Destined Rivals","Energy Recycler","","164/182","Uncommon","Near Mint","0.20","0.14","1.3200","0.0100","0","0","0.1500",""
"8727798","Pokemon","SV10: Destined Rivals","Ethan's Adventure - 165/182","","165/182","Uncommon","Near Mint","0.15","0.10","1.3200","0.0100","5","0","0.1500",""
"8727803","Pokemon","SV10: Destined Rivals","Ethan's Adventure - 165/182","","165/182","Uncommon","Near Mint Reverse Holofoil","0.28","0.19","1.3200","0.0100","0","0","0.1500",""
"8726723","Pokemon","SV10: Destined Rivals","Ethan's Cyndaquil","","032/182","Common","Near Mint","0.12","0.08","1.3200","0.0100","7","0","0.1500",""
"8726728","Pokemon","SV10: Destined Rivals","Ethan's Cyndaquil","","032/182","Common","Near Mint Reverse Holofoil","0.22","0.16","1.3600","0.0500","0","0","0.1500",""
"8691026","Pokemon","SV10: Destined Rivals","Ethan's Magcargo","","036/182","Rare","Near Mint Holofoil","0.22","0.15","1.3200","0.0100","0","0","0.1500",""
"8691106","Pokemon","SV10: Destined Rivals","Ethan's Pichu","","071/182","Common","Near Mint","0.20","0.10","1.3200","0.0100","2","0","0.1500",""
"8691111","Pokemon","SV10: Destined Rivals","Ethan's Pichu","","071/182","Common","Near Mint Reverse Holofoil","0.27","0.20","1.3400","0.0300","0","0","0.1500",""
"8726483","Pokemon","SV10: Destined Rivals","Ethan's Pinsir","","001/182","Uncommon","Near Mint","0.18","0.10","1.3200","0.0100","1","0","0.1500",""
"8726733","Pokemon","SV10: Destined Rivals","Ethan's Quilava","","033/182","Common","Near Mint","0.17","0.15","1.3200","0.0100","0","0","0.1500",""
"8726737","Pokemon","SV10: Destined Rivals","Ethan's Quilava","","033/182","Common","Damaged","0.27","","1.4800","0.1700","0","0","0.1900",""
"8726738","Pokemon","SV10: Destined Rivals","Ethan's Quilava","","033/182","Common","Near Mint Reverse Holofoil","0.27","0.25","1.3300","0.0200","1","0","0.1500",""
"8691016","Pokemon","SV10: Destined Rivals","Ethan's Slugma","","035/182","Common","Near Mint","0.10","0.07","1.3200","0.0100","5","0","0.1500",""
"8727178","Pokemon","SV10: Destined Rivals","Ethan's Sudowoodo","","093/182","Common","Near Mint","0.12","0.07","1.3200","0.0100","1","0","0.1500",""
